log_Mstar,log_Zstar,log_Zgas
8.557234,-2.2774398,-2.3199244
8.838469,-2.0926135,-2.2173538
9.624923,-1.8675967,-1.7886803
9.205432,-1.8777521,-1.8854828
9.650375,-1.4124305,-1.2575458
9.091099,-1.3807268,-1.219909
8.238188,-2.216813,-2.1266336
8.48763,-1.7668905,-1.5698314
11.932473,-1.5890964,-1.8806825
11.971052,-1.573297,-1.7743452
11.25116,-1.650678,-2.0661247
11.273552,-1.5314049,-1.7337953
11.0462265,-1.6213933,-1.7773788
10.84785,-1.6043544,-1.9992863
10.486162,-1.5940808,-1.6486385
10.298769,-1.6332468,-1.4214432
10.256012,-1.6312263,-1.5695411
10.163627,-1.6265366,-1.4795781
10.05319,-1.7752295,-1.534013
10.009071,-1.716873,-1.6214558
9.855448,-1.8103477,-1.7177793
10.280723,-1.6183808,-1.501196
9.8749695,-1.7589817,-1.6244838
9.807854,-1.7657465,-1.4107388
9.661788,-1.8615267,-1.79291
9.35342,-1.9988604,-1.9927855
9.590777,-1.8224479,-1.7499251
9.32662,-1.9451197,-1.8073257
8.522018,-2.2587907,-2.1764994
9.412985,-1.863921,-1.7105032
8.795373,-2.0747526,-2.1581013
9.733935,-1.7378745,-1.5064046
8.782852,-2.1995373,-1.8676997
8.454363,-2.0876882,-2.2885783
8.209825,-2.3135102,-2.2158997
8.341422,-1.4960889,-1.2349118
12.119646,-1.6054133,-2.2063353
10.483683,-1.6262414,-1.7111233
10.615676,-1.6000524,-1.7323691
9.772649,-1.8094116,-1.7558993
9.639382,-1.9373772,-1.8330467
9.7642,-1.8453206,-1.780668
9.781147,-1.7829003,-1.5864276
8.91569,-2.131606,-2.2561138
9.394857,-1.8433472,-1.7092068
9.442448,-1.8838408,-1.6703246
9.199251,-1.899141,-1.9636936
9.668191,-1.8244194,-1.6387959
9.226845,-1.7924024,-1.72964
9.15573,-1.9470509,-1.9474628
9.097647,-1.887805,-1.6591696
9.366305,-1.9665583,-1.874106
8.419403,-2.1715376,-2.2601936
8.986057,-2.0832613,-2.0054755
8.677411,-2.1722822,-2.0618181
8.436471,-2.2791443,-2.4374013
8.994828,-2.0533595,-1.9841518
8.299417,-2.2635226,-2.1625106
8.246427,-2.4304488,-2.5172853
8.460853,-2.1967504,-2.075854
8.200696,-2.2516792,-2.1004531
8.024946,-2.427449,-2.3524005
11.90625,-1.5665885,-2.27872
11.50985,-1.5709422,-1.776751
10.692926,-1.6800705,-1.6660995
10.528298,-1.7188662,-1.7952071
10.369725,-1.6221131,-1.4255611
10.642753,-1.6300786,-1.4707838
10.545452,-1.6087805,-1.390487
9.751493,-1.7535992,-1.805019
9.605854,-1.8273736,-1.9125165
9.382558,-1.9066018,-1.9463302
8.630124,-2.1687047,-2.189136
8.900967,-2.0513897,-2.0423334
8.629195,-2.0445578,-1.9501742
9.438396,-1.8434646,-1.8496525
8.012594,-2.4671242,-2.5868397
8.237126,-2.3405027,-2.4388757
9.257565,-1.8242522,-1.6535902
8.211515,-2.1908762,-2.1535704
8.946117,-1.8422065,-1.6742269
11.905072,-1.732433,-2.2618446
10.833376,-1.5949372,-1.8412646
10.24659,-1.7829345,-1.8014764
10.275642,-1.7760706,-1.5546982
10.526995,-1.5586264,-1.2223889
10.262912,-1.6084428,-1.332711
10.121476,-1.6677154,-1.726883
9.965539,-1.7710252,-1.6803538
9.522673,-1.8153774,-1.8667591
9.477839,-1.8546779,-1.8419969
9.4117365,-1.8477467,-1.760268
9.658167,-1.8288115,-1.6404023
9.728092,-1.8614792,-1.4098327
9.030783,-2.0490696,-1.9547728
8.209515,-2.4723444,-2.547642
8.259682,-2.2596178,-2.2602026
11.928408,-1.6598485,-2.3237379
11.5630045,-1.6252536,-1.6228621
10.9056425,-1.4966543,-2.1227283
10.359366,-1.594999,-1.4091982
10.272936,-1.69767,-1.5830408
10.146619,-1.8403244,-1.8137666
10.052747,-1.676459,-1.4518762
9.603231,-1.8310606,-1.5448616
9.527945,-1.8276411,-1.675075
8.923331,-2.0747979,-1.8784603
8.690102,-2.140857,-1.9806465
11.876767,-1.6328919,-2.212263
11.326851,-1.6597992,-2.2072568
10.627493,-1.6589829,-1.7014867
10.271593,-1.6632316,-1.5489457
10.418981,-1.6119779,-1.4287552
10.159597,-1.6678227,-1.6606712
10.074188,-1.6824565,-1.6195241
9.315969,-2.0616355,-2.037675
9.953614,-1.6979992,-1.5758705
9.916696,-1.8746306,-1.8485957
9.809439,-1.7399101,-1.6436865
9.421044,-1.9353218,-1.9894974
8.962757,-2.0792396,-2.1016836
9.306909,-2.0204203,-2.0309374
9.750468,-1.7830062,-1.5770254
9.651343,-1.7759843,-1.4163213
9.183927,-1.924017,-2.011846
9.435061,-1.9492325,-2.0293179
9.336369,-1.9252437,-1.8432324
9.588815,-1.8887078,-1.7600847
9.263083,-1.7929382,-1.7195462
10.000609,-1.6479863,-1.4378932
9.351419,-1.9760628,-1.8437271
8.660054,-2.262018,-2.384545
9.035574,-2.0715222,-1.96672
8.472402,-2.396583,-2.4302964
9.686315,-1.7858768,-1.5396436
8.989271,-2.0609539,-2.0374272
9.261463,-1.8869296,-1.6050036
9.316889,-1.855631,-1.675583
8.338255,-2.2298794,-2.277092
8.278793,-2.2336657,-2.3881986
8.795341,-2.0226223,-2.0073934
8.0263815,-2.5861526,-2.3942287
9.0452585,-1.9594704,-1.771497
9.090937,-1.5034047,-1.3449707
12.189218,-1.596065,-2.0447795
10.9526,-1.6251465,-2.0133936
10.713023,-1.5719407,-1.8883212
10.309006,-1.6759592,-1.6004803
10.420337,-1.6049138,-1.6358885
9.754348,-1.871725,-1.8563776
10.110133,-1.740382,-1.3842176
10.077054,-1.6955737,-1.4737684
10.080719,-1.7058086,-1.6217926
9.366087,-1.9654452,-1.9050906
9.416949,-1.9039156,-2.036282
10.074885,-1.7286552,-1.3526348
10.037874,-1.7072033,-1.3573979
9.895527,-1.8127491,-1.5392401
8.72911,-2.1153328,-2.1146789
9.061307,-1.980925,-1.9886532
9.574745,-1.7920468,-1.6004882
8.78994,-2.1440873,-2.1976864
8.669891,-2.081934,-2.0744178
9.116428,-2.0228577,-2.1132984
9.429902,-1.819874,-1.7279205
8.086324,-2.3368747,-2.2914455
8.521174,-2.247743,-2.1430068
8.106363,-2.3062496,-2.2540147
8.09111,-2.3653913,-2.590541
9.114788,-1.9967502,-1.8431201
11.871907,-1.623061,-1.7893367
11.667534,-1.6319239,-2.2145834
11.214413,-1.5922344,-2.0580304
10.951567,-1.6356305,-1.7990078
10.72539,-1.6897402,-1.5929896
10.774021,-1.6336391,-1.5775269
10.22732,-1.6818411,-1.754801
10.614746,-1.6145465,-2.049187
10.044995,-1.7953519,-1.7742871
10.235864,-1.7995431,-1.7358487
10.516043,-1.6352818,-1.6469213
9.9235325,-1.7496514,-1.7002469
10.38503,-1.6480658,-1.4821002
9.8477745,-1.8046666,-1.6512644
10.043989,-1.6820655,-1.5401173
9.879839,-1.7462946,-1.4796271
9.636304,-1.8501965,-1.7410885
9.098149,-1.8893046,-1.8566597
9.64546,-1.7633545,-1.5662061
9.644646,-1.7741162,-1.5309196
9.433734,-1.8109769,-1.6913533
9.738649,-1.7712436,-1.7424089
9.425791,-1.912885,-1.8751022
9.569658,-1.8329082,-1.6422217
8.994833,-1.9748356,-1.9297825
8.640891,-2.2179472,-2.2473154
9.738485,-1.7776616,-1.7318002
9.490622,-1.869559,-1.6368126
9.877446,-1.7044582,-1.4812931
9.094489,-1.949243,-1.6996346
9.31125,-1.9198568,-1.9434408
8.86238,-2.100052,-2.0884037
8.78239,-2.0762546,-2.0929277
8.130976,-2.4540656,-2.5532436
9.055164,-1.9248693,-1.8222274
9.410774,-1.8702093,-1.6708612
9.317906,-1.9210724,-1.7268378
9.222552,-1.9445468,-1.9165803
8.533861,-2.0172203,-1.9254366
8.069318,-2.0684547,-1.9448524
11.8806,-1.6991606,-2.1823745
11.455039,-1.5348207,-1.6670727
11.400384,-1.6042763,-1.6984571
11.060964,-1.6160058,-1.75375
10.651852,-1.6832635,-1.6773267
10.433093,-1.7333018,-1.7492642
10.138271,-1.678442,-1.6982704
10.268906,-1.6582074,-1.5171527
10.395595,-1.6906388,-1.6279997
10.333768,-1.6694653,-1.6687962
9.49753,-1.8521997,-1.9243068
10.311057,-1.5407481,-1.149198
9.184265,-2.051288,-2.0687976
10.022175,-1.6569626,-1.4375476
8.911483,-2.1618676,-2.0749314
8.738389,-2.1350632,-2.145945
10.160701,-1.5756549,-1.6985365
9.0666895,-1.9830847,-1.941063
9.579538,-1.8489068,-1.5412768
8.037374,-2.395041,-2.3754535
8.403295,-2.2367742,-2.1959991
8.387942,-2.517215,-2.3821993
8.939371,-2.0959404,-1.9231706
11.890081,-1.5888622,-2.1758776
11.408127,-1.6605363,-2.2764032
11.269295,-1.6064134,-1.923873
11.175185,-1.615595,-2.0322537
10.7490425,-1.6557716,-1.8875552
10.379019,-1.7864964,-1.793395
9.911626,-1.7062892,-1.6806216
9.674039,-1.935344,-2.1171815
10.297192,-1.6122247,-1.6265495
10.161026,-1.6905903,-1.4197327
9.983273,-1.7280523,-1.3802184
9.894859,-1.704255,-1.4847214
9.607945,-1.904175,-1.7012812
9.9542465,-1.6923888,-1.4712551
8.777285,-2.043039,-2.004105
9.859305,-1.6968296,-1.6135818
9.915444,-1.6471406,-1.3993326
9.589592,-1.8531506,-1.545328
8.543483,-2.205607,-2.259029
9.608976,-1.8490179,-1.6107546
8.342858,-2.3448727,-2.3920608
9.225552,-1.9999759,-1.8650224
9.599939,-1.7252822,-1.5343702
8.241745,-2.339878,-2.547364
9.680013,-1.6879287,-1.5678158
8.873009,-2.1037545,-2.1440897
8.555838,-2.1637175,-2.212093
9.034058,-2.0245292,-1.807232
8.145306,-2.1063378,-2.0325587
8.480817,-1.9208361,-1.757767
8.066106,-1.9566619,-1.8616346
11.939235,-1.6098207,-2.3208568
11.503327,-1.6027489,-1.7409455
10.747777,-1.6329632,-1.4549526
10.545655,-1.6467764,-1.5840893
10.530628,-1.6024551,-1.5861688
10.239729,-1.6527799,-1.551145
10.428586,-1.5801058,-1.6445099
10.140682,-1.6606581,-1.2953712
9.927969,-1.7232995,-1.5266321
9.780612,-1.7948471,-1.6394365
8.320616,-2.5178533,-2.645909
9.28636,-2.000298,-1.8774754
8.854086,-2.0972188,-1.9535677
11.957795,-1.579571,-2.214513
11.154409,-1.6474273,-1.9876564
10.290123,-1.6162765,-1.6208811
10.518361,-1.5342743,-1.3146902
9.506778,-2.0454245,-2.0735993
10.276504,-1.6561751,-1.5562522
10.434805,-1.5085547,-1.9475076
9.822107,-1.7223364,-1.5819685
9.830176,-1.7325196,-1.5968643
9.09965,-1.8686987,-1.7342839
9.500276,-1.8787812,-1.7666417
8.338331,-2.4243271,-2.4583163
8.14503,-2.4228761,-2.5446656
8.501023,-2.1228833,-2.0392995
9.148125,-1.9777099,-1.9790901
8.03985,-2.3920043,-2.3787508
11.765896,-1.659315,-2.0272605
10.955267,-1.5511873,-1.9466952
9.9796095,-1.7976915,-1.8889773
10.429261,-1.6706277,-1.6956412
10.471512,-1.663543,-1.4485096
9.396075,-1.8653947,-1.8302114
9.530308,-1.8772727,-1.8172715
10.466037,-1.612305,-1.3803349
9.599295,-1.8375313,-1.8240986
9.499453,-1.8568497,-1.9550856
10.105128,-1.6933503,-1.5528791
9.72453,-1.7028495,-1.3889297
8.573194,-2.3043725,-2.6343892
9.961158,-1.7221313,-1.3780434
9.539258,-1.9040781,-1.9170755
9.51494,-1.8409472,-1.8895665
9.27784,-1.8042638,-1.7252828
9.2755165,-1.9693395,-1.9127846
8.742547,-2.0566645,-1.9532034
9.051095,-1.897428,-1.7669497
9.369625,-1.8379316,-1.697941
8.62481,-2.1661193,-2.2491777
9.149283,-2.0362573,-1.7368919
8.166751,-2.2498338,-2.4037948
8.767727,-2.1287978,-2.1337178
8.726235,-2.1273499,-1.955104
8.000307,-2.3560116,-2.5728068
8.608287,-2.1372895,-2.2409208
8.647757,-2.1126308,-2.1074283
8.146547,-2.297113,-2.3770974
8.301694,-2.171605,-2.21966
11.883771,-1.671498,-2.0790591
11.218959,-1.6235236,-2.244622
11.12887,-1.576201,-2.0877028
10.845584,-1.6304462,-1.8062509
10.468464,-1.5995644,-1.414314
9.989032,-1.642916,-1.6326137
10.145773,-1.6932937,-1.6390268
9.884387,-1.7311025,-1.4167317
9.669439,-1.782067,-1.6898909
9.751333,-1.8587401,-1.8267586
9.816021,-1.8019267,-1.6979897
9.698627,-1.7875296,-1.6961402
8.91676,-2.1579423,-2.1876616
8.492197,-2.2096343,-2.2160962
9.346137,-1.9242427,-1.7559447
8.777674,-2.0748875,-2.0479221
9.282755,-1.9106704,-1.61793
9.405942,-1.9067597,-1.8208113
8.845614,-2.0307827,-1.8734604
9.482902,-1.8360518,-1.6476098
8.908615,-2.0235693,-1.9964062
8.369875,-2.2223592,-2.1619093
9.395696,-1.9242285,-1.817981
8.186521,-2.2156255,-2.2031255
11.909367,-1.6411183,-2.3204572
11.001557,-1.6917715,-1.8287998
10.050162,-1.718125,-1.5774857
10.0183325,-1.75568,-1.6208707
10.075319,-1.6795409,-1.4447212
10.190886,-1.6153874,-1.4252374
9.764092,-1.8084741,-1.7724954
9.4550495,-1.9637146,-1.872104
9.662395,-1.830453,-1.7230188
9.693815,-1.8961612,-1.850908
9.802099,-1.7581538,-1.3901343
9.308829,-1.977963,-2.0251353
8.710861,-2.2197468,-2.3584664
8.390858,-2.1096132,-2.0895474
8.566124,-2.0676694,-2.046911
8.261468,-2.390497,-2.2531228
11.829351,-1.6020192,-1.8431877
11.505016,-1.5817709,-2.1862197
10.974071,-1.6620201,-2.0413435
10.177448,-1.7455704,-1.7177335
10.59904,-1.5893879,-1.4914755
10.251768,-1.6869284,-1.5479572
10.401874,-1.4516824,-1.3465288
9.822372,-1.704819,-1.5048782
9.672684,-1.7896321,-1.6124648
9.580239,-1.8549615,-1.7965035
9.536926,-1.7967626,-1.5216311
9.571505,-1.7991385,-1.7695651
8.838059,-2.0349224,-1.8971574
9.014925,-1.8519062,-1.6510451
8.914943,-1.983322,-1.9022511
8.418284,-2.213584,-2.3742568
9.680927,-1.7831106,-1.6288202
8.665554,-2.2074614,-2.0177207
8.602259,-2.117199,-2.1416206
8.354644,-2.260665,-2.1489487
8.266094,-2.3687396,-2.3779743
9.117133,-1.9576735,-1.812232
8.214198,-2.3437862,-2.3376443
11.991677,-1.640322,-2.2193637
10.856251,-1.6577939,-2.1627793
10.830864,-1.6594306,-1.684154
9.467198,-1.8790197,-1.9201168
10.16805,-1.6948684,-1.5129231
9.853104,-1.8171701,-1.8806775
9.294262,-2.1314704,-2.1003673
10.077394,-1.6645492,-1.5724752
9.360387,-1.8896301,-1.8243543
9.579828,-1.7939757,-1.6311592
9.176753,-1.8843668,-1.9592358
8.38509,-2.3982193,-2.4844136
8.960868,-2.0426414,-2.035376
9.003783,-1.8688475,-1.8410975
8.790037,-2.0424457,-1.8941848
8.795321,-2.046852,-1.9955755
8.652005,-2.0882533,-2.0177426
11.884853,-1.55705,-2.138944
11.445108,-1.6191261,-2.0628967
10.8468485,-1.6481074,-1.8569363
10.554128,-1.615816,-1.528785
10.695625,-1.6052089,-1.8517042
10.03401,-1.6470677,-1.7281673
10.086683,-1.672494,-1.5658138
9.9442,-1.7774887,-1.5983497
10.007738,-1.6768502,-1.4059944
10.024896,-1.7428701,-1.3398205
9.424353,-1.9728962,-1.6827478
8.70306,-2.134656,-2.1633234
8.846543,-2.0880094,-1.7894408
9.67098,-1.6746159,-1.5959948
8.297992,-2.2212234,-2.2612836
11.612397,-1.6044741,-2.2467942
11.48139,-1.6375881,-1.8594645
11.313078,-1.586369,-1.8798454
10.956206,-1.6258657,-1.7817879
11.16884,-1.5690627,-1.7155819
11.041128,-1.5766747,-1.7481
10.183255,-1.9136297,-1.9973379
10.113998,-1.7101511,-1.6958988
10.066719,-1.690067,-1.5327506
10.003541,-1.8693981,-1.7565402
10.311495,-1.6139205,-1.6587608
9.582654,-1.9304004,-1.9197319
10.293685,-1.6573424,-1.3237749
9.732712,-1.8260219,-1.8793948
9.543434,-1.8979281,-1.9503506
9.965033,-1.7125005,-1.4480731
9.631896,-1.8206697,-1.5560093
9.294243,-1.78871,-1.773806
9.781347,-1.7120326,-1.6247841
9.349793,-1.9222124,-1.8916819
8.918689,-2.060896,-1.955643
9.312014,-1.8125896,-1.6875519
9.537388,-1.7937224,-1.7264124
8.839846,-2.1210952,-2.0192688
8.8713875,-2.0817347,-1.820207
8.697808,-2.068641,-1.9611413
9.253165,-1.9288265,-1.7872607
9.126742,-1.8626974,-1.8348988
8.76312,-2.0567002,-2.070759
8.634123,-2.0760415,-2.1145484
8.975746,-2.0506027,-2.046562
8.295502,-2.188505,-2.233079
9.030542,-1.9566348,-1.9481161
8.837293,-2.1189482,-1.9905293
8.244947,-2.4887955,-2.5530457
8.835385,-2.0106688,-2.096966
8.30257,-2.3196106,-2.3891823
8.287037,-2.3802192,-2.4120727
9.094181,-1.8127687,-1.4579402
8.767051,-1.6287942,-1.50515
8.018023,-2.123881,-2.086247
8.423432,-2.022776,-1.8469329
8.194743,-1.892172,-1.763205
11.72113,-1.6156577,-2.0566795
11.406426,-1.5821396,-2.1079519
10.6068535,-1.6042936,-1.984145
10.462011,-1.7712905,-1.8977631
10.45728,-1.621862,-2.0723271
10.720354,-1.5330427,-1.7252347
10.0298,-1.8753088,-1.712352
10.06231,-1.766256,-1.8002766
9.860313,-1.741079,-1.6219808
10.244306,-1.7335473,-1.7289941
10.128105,-1.6897628,-1.474376
9.96407,-1.7349007,-1.5081751
9.69216,-1.8329667,-1.740179
9.903912,-1.6929512,-1.5053461
9.607734,-1.8223925,-1.6354231
9.392104,-1.8322926,-1.8331233
9.045745,-2.0386832,-1.9900106
9.084959,-1.8737484,-1.7753947
9.228763,-1.8886096,-1.7839612
9.099467,-1.9877006,-1.9824896
8.661986,-2.2491574,-2.1918914
9.691267,-1.7797964,-1.5926998
9.062411,-2.0314133,-2.0448446
9.076724,-1.8968991,-1.7444929
8.879482,-2.0557117,-2.1051288
8.217356,-2.2208617,-2.362441
9.368625,-1.7782115,-1.6072601
9.377756,-1.3647882,-1.8328623
9.046324,-1.9692094,-1.8978609
8.724563,-1.8220936,-1.6915185
12.117566,-1.4809077,-1.959041
10.851694,-1.6540171,-2.0344844
10.199157,-1.6594132,-1.4995929
9.973498,-1.7803663,-1.6404881
9.961116,-1.7271743,-1.7280766
10.096915,-1.6739753,-1.3780768
10.091752,-1.705978,-1.3604331
9.960096,-1.7383325,-1.608734
9.53074,-1.9582582,-1.9618429
9.355027,-2.0492585,-1.9895676
9.5433,-1.8182812,-1.7624602
9.615403,-1.8230424,-1.5720478
8.977101,-2.0948575,-2.1484773
9.807908,-1.8088288,-1.6630625
9.350525,-1.8835928,-1.6523541
8.838715,-2.0878677,-2.0408423
8.285748,-2.4682183,-2.4756186
8.702292,-2.0747986,-2.1100266
8.428956,-2.2507904,-2.4223068
8.307662,-2.2819498,-2.4353619
8.8029175,-2.0704727,-2.1717024
8.439062,-2.206575,-2.235643
9.0896435,-1.9417568,-1.7190368
8.04011,-2.3820372,-2.2432384
11.7680025,-1.6693764,-1.8151661
11.272655,-1.5923274,-1.9398624
11.100747,-1.6507066,-2.0530818
10.9873085,-1.6032493,-1.7093459
10.77969,-1.652973,-1.580918
10.268869,-1.6842437,-1.7580636
10.231074,-1.6469471,-1.6609503
10.362183,-1.6452832,-1.5963495
10.294886,-1.6679387,-1.7106999
10.244395,-1.6118376,-1.5856507
10.229705,-1.6928544,-1.6490207
10.177596,-1.6564385,-1.5381292
9.732976,-1.7274892,-1.5606638
9.475077,-1.9075723,-1.8481535
9.889633,-1.6840835,-1.584799
9.33345,-2.0536716,-2.1396716
9.914334,-1.7090464,-1.5315828
9.487432,-1.853736,-1.6639234
9.012953,-2.0874243,-2.1298635
8.9222555,-1.9907061,-1.964663
9.718667,-1.7387197,-1.427345
8.758236,-2.2641234,-2.3403134
8.97687,-2.0538728,-1.903796
8.931033,-2.0886984,-1.7710845
8.700864,-2.1824143,-1.9883411
9.082142,-2.056044,-2.0421927
9.411522,-1.4417404,-1.3617511
8.485009,-2.1887934,-2.1411562
9.131584,-1.4412344,-1.2985479
11.543487,-1.5065569,-1.7887329
11.304516,-1.679469,-2.141402
11.257782,-1.6063544,-2.0251093
10.646642,-1.6619606,-1.6524612
10.707938,-1.694184,-1.7884588
10.502688,-1.6843274,-2.157545
10.652029,-1.5890734,-1.5309179
10.225185,-1.6442959,-1.6522208
10.219878,-1.7105793,-2.0235126
10.348684,-1.600351,-1.4878619
10.221083,-1.6587518,-1.5182273
9.983608,-1.7156065,-1.7320675
10.282177,-1.6369334,-1.4078484
10.193983,-1.6135436,-1.5985464
10.223859,-1.6348629,-1.311812
10.023888,-1.7513367,-1.7184016
9.212755,-1.9809337,-2.0930078
9.593279,-1.9471791,-1.854966
9.115026,-2.0461864,-1.9879187
9.621866,-1.8278664,-1.6205219
9.362961,-1.8478297,-2.0198321
9.753681,-1.7705518,-1.5550789
8.264652,-2.516459,-2.6842647
9.210708,-1.9248811,-1.9108206
9.300067,-1.9754997,-1.7962278
9.199248,-1.9436057,-1.8608456
8.784704,-2.0385962,-1.9425217
8.248671,-2.301982,-2.323251
8.493524,-2.1361241,-2.211881
8.69056,-2.136862,-2.0067015
9.181144,-2.0697346,-1.7327279
11.878648,-1.6932698,-2.2572012
10.76217,-1.619248,-1.8348595
11.27217,-1.4243166,-1.5448707
10.504547,-1.7406437,-1.7401553
10.352459,-1.6424851,-1.495471
10.629408,-1.4130474,-1.1871653
10.4313965,-1.602706,-1.335072
9.908818,-1.8030295,-1.7722471
10.178751,-1.6572595,-1.384633
9.84692,-1.7121869,-1.6827335
10.099988,-1.6792716,-1.2714566
9.5472145,-1.8185762,-1.6941081
9.882697,-1.7299393,-1.3336349
9.238217,-2.0323787,-1.9190149
9.582665,-1.7857925,-1.606463
8.98959,-2.005708,-1.9197179
8.682757,-2.2070048,-2.166685
8.113196,-2.4666228,-2.419337
11.900455,-1.6534317,-1.7746685
10.827998,-1.6617943,-2.179873
10.508303,-1.6072817,-1.6107651
10.384006,-1.5661877,-1.5974389
10.1004305,-1.7573276,-1.8047144
9.660158,-1.9575293,-1.9144635
9.762011,-1.8121333,-1.5335199
10.127683,-1.6947109,-1.4122685
9.48632,-1.8697212,-1.633629
9.213425,-2.0230324,-1.9091716
8.777473,-2.1569567,-2.1249242
9.87893,-1.6874148,-1.4378952
9.043703,-1.8152937,-1.8290142
8.747641,-2.197342,-2.2383227
8.986537,-2.0230234,-2.0068564
11.966074,-1.5880079,-1.5295033
10.470285,-1.6448914,-1.6612711
10.651168,-1.6866207,-1.6341264
10.672985,-1.6627829,-2.1852179
10.691243,-1.6008849,-2.1207178
10.272985,-1.8187249,-1.8759899
10.237059,-1.6964195,-1.6250204
10.158771,-1.654325,-1.4721895
10.14106,-1.7276926,-1.7629657
9.988642,-1.8061571,-1.6573653
9.851953,-1.794153,-1.6594204
9.857364,-1.7586209,-1.7078229
9.369188,-1.9886498,-1.9735641
9.688075,-1.7817433,-1.8133144
8.367611,-2.1862454,-2.2555695
8.765055,-2.0910027,-2.088428
8.527186,-2.158278,-2.1644495
9.265827,-1.9427873,-1.7663966
8.826923,-2.113715,-1.9535143
8.342543,-2.2632854,-2.1783524
8.009499,-2.4109654,-2.567308
8.7751875,-2.0200014,-2.0255778
8.917129,-1.8242893,-1.695452
8.256489,-1.9552939,-1.6935716
11.811248,-1.64367,-2.1368814
11.344845,-1.5604044,-1.6615015
11.045855,-1.6239191,-1.9976506
11.293069,-1.5400798,-1.7988098
10.3857975,-1.6179658,-1.5529929
9.5126295,-1.9220939,-2.0253904
10.236942,-1.6061729,-1.3703023
10.180308,-1.6218636,-1.2453772
9.290648,-1.8555183,-1.7726051
8.882832,-2.0576272,-1.9470798
9.16023,-1.9516411,-1.8654181
9.266355,-1.9863384,-1.9307189
9.031258,-2.0201917,-1.784206
9.263466,-1.872773,-1.8133808
11.463432,-1.6380882,-1.9790246
11.301801,-1.5914798,-1.8441278
11.078347,-1.5990918,-1.8695757
10.789723,-1.6401136,-1.9074603
10.94427,-1.6074711,-1.8083968
10.831428,-1.6740487,-1.7744054
10.274312,-1.8084664,-1.7894284
10.251898,-1.6754884,-1.5664517
10.100833,-1.6764802,-1.4921224
10.15081,-1.6787332,-1.5637093
10.014392,-1.729517,-1.627786
10.1114435,-1.676129,-1.401552
10.18868,-1.634996,-1.4445268
9.697246,-1.8276312,-1.6764331
10.043167,-1.6382881,-1.3555192
9.539686,-1.8839777,-1.9422522
9.390424,-1.7934893,-1.6774799
9.42465,-1.777804,-1.8224964
9.941429,-1.628728,-1.5582336
9.443032,-1.8451866,-1.6092223
8.971141,-2.054427,-2.0693495
8.856166,-2.1280522,-1.9577197
9.0373955,-2.0226126,-1.9978881
9.496383,-1.8951652,-1.5970491
9.196083,-1.8528028,-1.6446091
8.719238,-2.011151,-1.8150214
8.617191,-2.1631095,-2.3043544
9.454361,-1.4070454,-1.4107238
9.279071,-1.4468222,-1.3211665
8.993887,-1.5921667,-1.3939552
8.823607,-1.6398188,-1.4569616
8.984091,-1.5561645,-1.4064248
8.977194,-1.5585059,-1.4262577
8.9379,-1.6073211,-1.4654399
8.605868,-1.8195031,-1.6003128
8.495171,-1.7159506,-1.6561155
11.535849,-1.6132836,-1.7444541
11.738867,-1.6303173,-2.156508
11.3357935,-1.5853361,-1.7846574
10.681252,-1.5972494,-2.0310128
10.284387,-1.7274221,-1.729772
10.097595,-1.6895552,-1.6095374
9.783975,-1.7426316,-1.7701151
9.63001,-1.7569796,-1.8533363
9.949685,-1.6885381,-1.7479448
9.955511,-1.7195061,-1.5757389
10.214213,-1.5113394,-1.6898068
9.860793,-1.7028913,-1.5471338
9.884285,-1.7285314,-1.5423572
9.207683,-1.9345912,-1.968987
9.294485,-1.9497074,-1.9994943
9.409791,-1.9031352,-1.9001791
8.830187,-2.0487325,-1.8422382
9.024927,-2.0566137,-2.0027819
9.382361,-1.9314147,-1.8213373
8.660488,-2.228131,-2.2072687
9.026872,-1.8868927,-2.0576913
9.329752,-1.9025642,-1.8533218
8.635726,-2.1834476,-2.1707213
9.296703,-1.8899175,-1.7342494
8.340609,-2.2088463,-2.3672512
8.421283,-2.1692364,-2.118975
9.625751,-1.6870162,-1.4653786
8.907053,-2.011885,-2.0096076
8.035554,-2.2958431,-2.3070233
8.901463,-2.0153337,-1.7499394
11.556284,-1.6441119,-2.1848228
