SubhaloID,StellarMass,GasMass,SFR,GasMetallicity,StarMetallicity
488771,25336791000.0,122017230000.0,1.995545,0.024597587,0.020424843
488841,42981482000.0,28808362000.0,0.085271545,0.00973574,0.024610536
489016,38483470000.0,43387280000.0,0.3041749,0.0070162215,0.023696149
489054,38777483000.0,141916390000.0,7.7890697,0.024460372,0.019994415
489100,45185516000.0,126561640000.0,4.183313,0.020857895,0.020980304
489273,49197180000.0,78422460000.0,1.1355224,0.018962497,0.02156836
489314,57038103000.0,45058700000.0,0.23397805,0.015296807,0.02032267
489417,34180899000.0,127346540000.0,2.6397123,0.019622348,0.020216923
489462,56313324000.0,53144764000.0,0.02206823,0.010316465,0.026092473
489501,26024733000.0,151864720000.0,3.5555742,0.018758606,0.01989047
489550,37941424000.0,120665416000.0,2.444602,0.022090299,0.023485754
489593,56711078000.0,88677120000.0,7.184069,0.019790662,0.018797016
489666,39904313000.0,128061070000.0,2.043248,0.024286652,0.024303088
489703,35846586000.0,139705450000.0,2.4202795,0.019780774,0.017800195
489752,29475811000.0,143629340000.0,3.7284534,0.02200941,0.024877578
489812,55425065000.0,29687726000.0,0.22424583,0.014576553,0.021937568
489953,50242503000.0,52628670000.0,1.1250789,0.014178455,0.021405576
490109,48374514000.0,104402060000.0,1.4892447,0.011422212,0.024025103
490172,51968705000.0,64024834000.0,1.1726066,0.01962142,0.021186661
490195,42817327000.0,63174853000.0,0.15935165,0.0150998905,0.01943277
490238,39893316000.0,125930390000.0,1.0462902,0.014140171,0.02204756
490280,33522180000.0,137919600000.0,4.7614994,0.018335061,0.019818448
490342,29486406000.0,54110753000.0,0.036654312,0.0057748114,0.019922798
490418,44455760000.0,107137410000.0,2.997192,0.034908883,0.026096288
490533,40148296000.0,73769960000.0,0.24020143,0.015868418,0.018424518
490577,63960105000.0,57225167000.0,0.585495,0.022961976,0.021723548
490617,47791415000.0,75028595000.0,1.560231,0.014721771,0.021666357
490661,51748620000.0,49412700000.0,0.31284472,0.01442933,0.022461927
490711,30468108000.0,55069843000.0,0.009074196,0.0074000293,0.02179755
490768,40896905000.0,109381180000.0,4.148139,0.024993975,0.021627415
490806,33599142000.0,84053370000.0,5.85644,0.026989838,0.01988697
490867,27277620000.0,132037310000.0,3.3511205,0.020621954,0.023694534
491026,41284952000.0,53151277000.0,0.21787404,0.016284306,0.021783842
491066,61429880000.0,35149705000.0,1.1559768,0.014741605,0.020766765
491189,45409235000.0,39596995000.0,0.00045581342,0.008124912,0.021294534
491282,52183822000.0,97096430000.0,1.4500289,0.025200395,0.02604383
491316,35736140000.0,78965146000.0,0.027015617,0.011845463,0.026904602
491354,32168100000.0,47316130000.0,0.010809103,0.0080828555,0.026049143
491403,33900093000.0,121909680000.0,6.825936,0.026278645,0.024895707
491735,39839277000.0,112467660000.0,0.059249457,0.010626812,0.022415634
491761,35492510000.0,140393050000.0,1.6928197,0.025096323,0.019455137
491872,28546230000.0,64713953000.0,0.4568115,0.007843415,0.022933776
492092,46320110000.0,63247573000.0,0.62422377,0.014058011,0.022149786
492125,45909647000.0,55157690000.0,1.4167616,0.0132321315,0.024868857
492178,39984456000.0,82951880000.0,0.001468621,0.009905697,0.024949305
492223,31493605000.0,120975320000.0,1.4357464,0.015976408,0.018508328
492352,44001743000.0,69178786000.0,0.029681992,0.011934833,0.026493426
492392,57779350000.0,41749467000.0,0.027202256,0.01752867,0.023400448
492425,39898640000.0,115295610000.0,7.344625,0.022117857,0.022027588
492493,31915948000.0,142706110000.0,0.09478843,0.02113274,0.021182235
492565,27803460000.0,128479910000.0,3.6660514,0.016556539,0.017721027
492614,57565370000.0,21908283000.0,0.14196078,0.016214147,0.0222406
492710,30397231000.0,60083376000.0,1.9496208,0.017370515,0.023098342
492825,44709950000.0,121572320000.0,3.698714,0.018956058,0.018961087
492845,37181400000.0,122445260000.0,2.377075,0.02214956,0.025073603
492889,28660685000.0,107459890000.0,2.1861465,0.013381943,0.022600606
492947,34888917000.0,66588873000.0,0.66688806,0.013950739,0.021583993
493034,32349352000.0,89596895000.0,1.443874,0.017116537,0.019279452
493183,47580520000.0,72259490000.0,1.1971982,0.01949967,0.019477872
493230,48881115000.0,22608366000.0,0.036687706,0.009588375,0.022066472
493437,38041924000.0,105878620000.0,1.5128019,0.014468537,0.022777718
493491,52515865000.0,105012120000.0,7.9108095,0.026679542,0.023132704
493517,42278883000.0,83810206000.0,5.9841905,0.01628767,0.01978218
493575,42462147000.0,58035925000.0,0.10834865,0.0064594722,0.026161304
493751,44350270000.0,71942000000.0,2.0317187,0.01689945,0.01981088
493964,50953960000.0,81316460000.0,4.225306,0.015896378,0.020603418
494036,30377318000.0,121758410000.0,6.288617,0.022039453,0.022061648
494273,42992270000.0,63733430000.0,1.1921118,0.015189891,0.021614395
494326,41241310000.0,77855280000.0,1.4394677,0.018909298,0.018506369
494487,30322895000.0,106963320000.0,2.5079012,0.030756917,0.020422371
494721,28365940000.0,121571900000.0,6.71714,0.017091077,0.023207907
494771,44913300000.0,80706080000.0,4.6040273,0.01806365,0.018339159
494846,30839464000.0,31180286000.0,0.043065384,0.010330917,0.02254064
494991,26128167000.0,127161190000.0,5.5451236,0.017035602,0.01943126
495043,37346742000.0,62496023000.0,0.003613196,0.008385086,0.025452169
495214,37670515000.0,128081920000.0,2.5896194,0.024071164,0.021329386
495297,27057076000.0,60852113000.0,3.2011182,0.023784619,0.023856645
495331,25274820000.0,60803453000.0,1.2440813,0.035187297,0.02268329
495442,49311773000.0,80511640000.0,1.0163095,0.016158262,0.019024728
495471,38157283000.0,101991970000.0,1.7197524,0.012522418,0.024890564
495515,37507293000.0,114506580000.0,3.615332,0.023233071,0.022312501
495540,48521040000.0,23524049000.0,0.0008492436,0.016187403,0.022875506
495719,25917733000.0,112900380000.0,3.9448369,0.015803317,0.016821167
495772,29959598000.0,113238680000.0,0.5483473,0.009621857,0.021810213
495803,28019075000.0,102590730000.0,3.4161344,0.02705967,0.02459688
495854,52526740000.0,37146570000.0,0.16006415,0.01114144,0.024829948
495882,27993518000.0,111164785000.0,4.86425,0.021762619,0.02126106
496019,54001010000.0,48505467000.0,1.098967,0.013649933,0.025184654
496132,41046372000.0,37243550000.0,0.0023007516,0.010129906,0.024166068
496244,34223534000.0,86926630000.0,0.5517874,0.0119978795,0.021471944
496292,39361184000.0,54789124000.0,0.37528256,0.01069865,0.025053835
496326,41121110000.0,59109294000.0,0.38993618,0.0075037144,0.026079254
496369,42934200000.0,54412730000.0,1.3241037,0.018216554,0.018453335
496474,33600354000.0,96469680000.0,3.6046474,0.018625772,0.019976934
496515,43743990000.0,109144560000.0,3.0467076,0.02832328,0.023272358
496545,29208885000.0,97751150000.0,3.0046692,0.026470123,0.022704933
496757,26672589000.0,92877050000.0,0.25470388,0.03138374,0.023541465
496805,44444390000.0,39739412000.0,0.4574522,0.014046325,0.020795325
496990,34836374000.0,124011725000.0,4.5161643,0.026423005,0.022037657
497032,31490533000.0,112273030000.0,3.0598154,0.022646489,0.023627756
497088,38352986000.0,97603470000.0,0.9263143,0.011301377,0.021309137
497176,26351608000.0,118785425000.0,1.0935432,0.018014269,0.019212225
497220,32782848000.0,94610874000.0,2.1250703,0.020985302,0.023361862
497258,39484908000.0,94290625000.0,8.796108,0.027498545,0.022481095
497351,37366055000.0,118277370000.0,1.9648736,0.016862726,0.018352965
497380,32298280000.0,125112500000.0,1.8965931,0.02220085,0.021445112
497498,25692266000.0,120108425000.0,4.8748827,0.016873907,0.021796126
497548,43199080000.0,71668780000.0,1.4827453,0.018383095,0.018507374
497585,38372168000.0,62074806000.0,1.1348627,0.012429668,0.021338636
497617,33172494000.0,43956540000.0,0.030808419,0.015520972,0.021618929
497646,49968878000.0,98425230000.0,4.9667325,0.02806854,0.023443324
497683,27342551000.0,124070980000.0,2.925417,0.018745156,0.018198155
497712,35497890000.0,104285810000.0,5.904289,0.0174563,0.023750162
497800,48355828000.0,43315660000.0,0.03698933,0.011450001,0.019652206
497879,31906863000.0,60286976000.0,0.046498135,0.006150557,0.021874722
497926,36558450000.0,37419495000.0,0.18507895,0.009834903,0.021501688
498011,54317863000.0,85943410000.0,4.280769,0.02482873,0.026824806
498031,29903567000.0,106069120000.0,0.2772703,0.011692141,0.020826625
498171,31677868000.0,68872225000.0,0.3785025,0.012327015,0.021869132
498297,44979270000.0,66472990000.0,0.3980678,0.017152745,0.019691944
498389,39978488000.0,116193240000.0,2.1469212,0.022684144,0.024220133
498520,31877175000.0,111012510000.0,7.544376,0.01816686,0.017273957
498576,25423800000.0,120649390000.0,6.348744,0.017361565,0.020953026
498677,41984800000.0,112630645000.0,3.9982798,0.023508035,0.025200088
498710,25335558000.0,122976035000.0,1.9162568,0.030159507,0.02396078
498768,51044100000.0,90057340000.0,4.874214,0.023120763,0.019738428
498803,30524041000.0,115381830000.0,1.3151063,0.02260858,0.023201235
498854,27778943000.0,126404680000.0,4.3657117,0.02044597,0.01837181
498923,43256955000.0,29782160000.0,0.014744357,0.010270922,0.025242666
499025,49323876000.0,48253060000.0,0.30292225,0.011139792,0.022286868
499113,63729148000.0,45527486000.0,1.7406921,0.020150034,0.023629328
499130,46375580000.0,101058360000.0,7.242804,0.02182936,0.020039715
499161,36629262000.0,36261810000.0,0.0036022405,0.009612063,0.022071213
499223,32895603000.0,111173590000.0,6.601407,0.023883386,0.021022625
499320,31442780000.0,89774500000.0,4.2874155,0.022795793,0.017515136
499357,25476192000.0,107843265000.0,0.7417705,0.022008138,0.024912419
499383,35074413000.0,111196920000.0,8.691503,0.021480625,0.020257343
499463,60797362000.0,46574215000.0,1.6395403,0.018621203,0.01902558
499487,29915280000.0,69623790000.0,1.1586707,0.012860176,0.021797737
499609,44415336000.0,97985905000.0,2.628993,0.023002366,0.022098448
499636,46246703000.0,47948030000.0,0.68339485,0.016962709,0.021329274
499679,35328960000.0,121196910000.0,3.4056218,0.01990343,0.0246238
499810,33157708000.0,117685590000.0,1.8228618,0.021911347,0.018261576
499852,33284772000.0,105724110000.0,2.252042,0.013712633,0.019738855
499960,30952268000.0,124261000000.0,2.5390277,0.018693617,0.021054596
500086,40254165000.0,84956940000.0,1.6029161,0.029230122,0.022766303
500114,32870031000.0,112912620000.0,4.6847353,0.01799599,0.018537564
500188,37224890000.0,92356610000.0,4.483299,0.022941394,0.020046392
500239,46783020000.0,56962790000.0,0.8548639,0.016042462,0.021576075
500268,45057503000.0,49402910000.0,0.4967537,0.014751766,0.022772005
500294,35447590000.0,94856210000.0,1.1608299,0.016112942,0.016818818
500366,28728711000.0,103565800000.0,3.9282236,0.018659119,0.020838933
500398,30753550000.0,38169543000.0,0.016039995,0.012754464,0.024441723
500448,44211110000.0,38774470000.0,0.34543344,0.014190825,0.024937244
500494,36759610000.0,108303140000.0,2.1497526,0.021683536,0.0210992
500575,26109182000.0,123191730000.0,3.7881155,0.023525404,0.020251835
500632,32654279000.0,117436450000.0,2.5644,0.01577841,0.017231015
500725,39091024000.0,78900690000.0,1.0265894,0.028519416,0.02632695
500867,25158294000.0,121851200000.0,3.8809726,0.015917566,0.016395925
500922,35606960000.0,95373620000.0,2.3260417,0.027239412,0.021385625
500959,27505365000.0,89080775000.0,3.5497067,0.020721609,0.020889547
501215,40020963000.0,93395610000.0,3.0791879,0.023381481,0.021179553
501244,28639934000.0,55609532000.0,0.29458463,0.008791667,0.022203436
501292,28672354000.0,108883680000.0,3.759542,0.025155623,0.022475189
501324,26307105000.0,113768370000.0,2.312125,0.014089878,0.015763488
501430,36110530000.0,77366040000.0,0.49163812,0.009202672,0.021466209
501526,43395180000.0,77434250000.0,1.3197792,0.013724405,0.02264897
501604,52167557000.0,79728350000.0,3.229759,0.02472444,0.028139891
501628,29729913000.0,114275480000.0,4.953198,0.021570511,0.021575095
501658,37433600000.0,111108915000.0,2.0765624,0.022246182,0.02191282
501761,31699333000.0,121110930000.0,4.1161456,0.016467331,0.018485447
501859,34127317000.0,31334132000.0,0.0017441749,0.0074933004,0.025839048
501903,32934867000.0,86900690000.0,1.64338,0.020182772,0.022583213
502168,42483757000.0,39133405000.0,0.07797459,0.011550814,0.023549344
502232,28470088000.0,94117390000.0,3.0853398,0.02554273,0.02354617
502279,27340680000.0,129873110000.0,5.407703,0.0172522,0.021376137
502312,29953407000.0,104403130000.0,2.372391,0.021570578,0.02031473
502347,37313310000.0,51532812000.0,0.4004138,0.008444278,0.019416153
502427,35460850000.0,72991960000.0,0.91626257,0.011831141,0.02395598
502503,40069980000.0,66265633000.0,5.5282245,0.01585945,0.02143823
502595,33618029000.0,102129860000.0,0.80284774,0.020721138,0.021321649
502619,41772438000.0,103910690000.0,1.356244,0.015676921,0.01998204
502648,39764330000.0,90593000000.0,5.774861,0.020988205,0.019364933
502685,28989096000.0,92823820000.0,1.6019487,0.027749771,0.0222908
502730,30231437000.0,110075900000.0,5.7121296,0.025274483,0.023922719
502767,38840177000.0,57432125000.0,0.66601884,0.015248647,0.023007404
502919,32554107000.0,106907230000.0,6.5377126,0.017380418,0.02118287
502956,50581578000.0,52721586000.0,0.5062751,0.013993806,0.021061165
503091,27818512000.0,116055474000.0,2.6269863,0.019779194,0.021868857
503114,50890957000.0,53251805000.0,3.38101,0.016286863,0.022599945
503364,29466204000.0,114902794000.0,2.905876,0.018271439,0.019080393
503393,38521490000.0,62734080000.0,0.6552029,0.011021359,0.020309081
503432,39758316000.0,30997875000.0,0.027328951,0.0111756595,0.020071574
503468,25167188000.0,27442614000.0,0.5282098,0.02351166,0.024560394
503503,39789576000.0,78858330000.0,2.5286605,0.018616708,0.021933915
503636,34076432000.0,64443236000.0,0.5665456,0.008856817,0.023665046
503664,39938626000.0,92564820000.0,2.2343633,0.023801193,0.021114457
503750,43475260000.0,88277400000.0,2.257269,0.025460983,0.023862015
503778,31163320000.0,57948316000.0,0.5082107,0.009956791,0.021868464
503951,28262162000.0,47263457000.0,0.8870784,0.009733957,0.020396288
504030,34369010000.0,97250650000.0,0.86950713,0.02330232,0.020895513
504065,45798170000.0,35569775000.0,0.31572732,0.016958581,0.022305543
504142,55972410000.0,35311903000.0,0.19864856,0.017787041,0.02401551
504295,27581660000.0,110048950000.0,2.4422064,0.021573888,0.020973505
504350,34344323000.0,95282200000.0,3.3277993,0.020621909,0.017776294
504549,28902701000.0,98413200000.0,1.7443346,0.024054782,0.025040518
504650,39088394000.0,89131200000.0,3.5956626,0.025864933,0.021634137
504730,43070060000.0,68633650000.0,0.24866875,0.007955868,0.024047306
504837,46284485000.0,87610960000.0,5.551644,0.022495538,0.022059133
504954,25259114000.0,88671280000.0,1.5372922,0.023364034,0.023090899
505030,27534051000.0,103505100000.0,3.5524385,0.024238711,0.01836127
505455,31573385000.0,91859850000.0,1.4985362,0.031948898,0.019322729
505616,43407870000.0,62298366000.0,0.059855573,0.009097297,0.022890374
505752,26215655000.0,76129830000.0,1.4291499,0.030734602,0.025249477
505793,33533366000.0,96499340000.0,1.2198215,0.023796303,0.022002744
505831,30876426000.0,88212210000.0,4.1360903,0.021648042,0.024860624
505860,33629740000.0,83872326000.0,1.4639912,0.021290192,0.019259771
505928,36024967000.0,44652910000.0,0.4486494,0.010333171,0.022790771
506022,27266007000.0,88177420000.0,0.5198833,0.04202864,0.024058536
506063,34780140000.0,62140195000.0,0.00048759594,0.0075724865,0.024429668
506207,46948320000.0,48936907000.0,0.2533271,0.011830084,0.02209124
506244,30263724000.0,100804840000.0,3.2359374,0.020912698,0.02283
506393,31793607000.0,66497606000.0,1.7106487,0.015160498,0.020600243
506409,29800850000.0,88741910000.0,1.1181899,0.019329585,0.019315714
506566,30783100000.0,103979630000.0,2.8164763,0.025398461,0.01884082
506609,37246697000.0,76746334000.0,0.69847757,0.035641287,0.023971155
506753,34178382000.0,99312170000.0,9.045137,0.017961284,0.021823782
506903,28879250000.0,90872030000.0,1.3834544,0.040523246,0.023274906
506943,31436894000.0,42860540000.0,0.08758738,0.009443911,0.020581927
506992,38923600000.0,99435620000.0,3.5810192,0.016827079,0.022352379
507070,35692732000.0,42633724000.0,0.049752343,0.010196498,0.024234928
507096,49796678000.0,78586250000.0,2.9570444,0.029149557,0.022858592
507130,35891260000.0,68865660000.0,2.4172482,0.019837499,0.02037927
507256,28273529000.0,93080764000.0,1.9385943,0.02350003,0.023489028
507299,32884136000.0,80384160000.0,0.92051554,0.011996331,0.020093214
507327,31040475000.0,92965770000.0,3.031227,0.01897156,0.024917636
507361,38703935000.0,51470705000.0,0.4207423,0.01676398,0.019429404
507556,34057400000.0,96785930000.0,3.410953,0.018428044,0.024848886
507587,33270147000.0,64521753000.0,0.45765913,0.010741568,0.024288764
507701,27858467000.0,75964070000.0,0.90477103,0.009293441,0.019505024
507742,26284898000.0,89925130000.0,2.2975192,0.02269741,0.022688134
507775,40896690000.0,44881870000.0,0.19408606,0.011916456,0.024877483
507965,44800864000.0,72981110000.0,1.0050633,0.01770422,0.019416768
508156,40621994000.0,39313433000.0,0.98523456,0.01467329,0.025528977
508239,33064660000.0,113041555000.0,5.5108585,0.020875568,0.017973224
508263,26040007000.0,104534410000.0,2.032735,0.01923266,0.017180271
508294,33453201000.0,98866905000.0,5.3490176,0.017313771,0.022693247
508386,26256500000.0,32226238000.0,0.81350917,0.02778643,0.027875194
508433,31538082000.0,84065050000.0,1.248824,0.012295725,0.022744365
508463,34850860000.0,45791950000.0,3.3539069,0.020023176,0.021670448
508748,30261305000.0,66185937000.0,1.9099973,0.028113492,0.025582807
508955,28251720000.0,93602690000.0,0.1987768,0.018109297,0.021094581
508985,45372092000.0,25764596000.0,0.21172865,0.015783034,0.022874909
509018,29061335000.0,81400370000.0,0.91050696,0.00916332,0.02201853
509079,40255250000.0,80438200000.0,3.0505407,0.021136194,0.022796424
509103,45793320000.0,86006140000.0,2.3171945,0.030439027,0.019936683
509363,25318246000.0,102716660000.0,5.888851,0.022042269,0.023492714
509402,33792119000.0,89710576000.0,1.2096034,0.031437647,0.019074848
509446,29241467000.0,95443255000.0,1.5206767,0.024446402,0.018175883
509468,49508120000.0,63706600000.0,4.5832005,0.018179905,0.023775045
509491,31105614000.0,52551033000.0,1.5557451,0.02894094,0.023369325
509766,26732964000.0,85724590000.0,1.9327115,0.014765777,0.020531239
509994,41504313000.0,37469426000.0,0.21928413,0.008804288,0.02435239
510085,26920940000.0,37226930000.0,0.36706653,0.034795098,0.023705512
510161,30202464000.0,103380705000.0,3.3090537,0.018708028,0.018715149
510299,39732150000.0,60483162000.0,3.677714,0.017294403,0.019587722
510323,28878330000.0,91643740000.0,2.402906,0.02348659,0.022262827
510362,31412840000.0,104878140000.0,4.335945,0.01928902,0.022070507
510430,31227904000.0,87634470000.0,0.2930467,0.009303056,0.02016606
510458,25937220000.0,110516450000.0,0.90261143,0.019630406,0.021795228
510567,31195730000.0,72956460000.0,2.6371222,0.020391272,0.025343642
510680,39015174000.0,37476770000.0,0.00031126663,0.0077348435,0.024570119
510806,26138802000.0,114701935000.0,2.948853,0.02159939,0.01942264
510861,26191634000.0,96161735000.0,3.0434904,0.02658406,0.020880843
511005,44954345000.0,46987920000.0,0.04709512,0.009526838,0.024460087
511021,36920120000.0,73601670000.0,5.462101,0.028075885,0.024322841
511127,26389703000.0,110132570000.0,0.51531214,0.023199067,0.023377651
511195,43269235000.0,65874710000.0,8.215897,0.018785879,0.02694288
511274,36491210000.0,95750820000.0,3.4283311,0.01779822,0.019194128
511298,30680494000.0,96751530000.0,0.645134,0.0124228345,0.022564061
511576,40516973000.0,43865140000.0,0.7700398,0.009523515,0.02292487
511600,26388005000.0,61097017000.0,0.0016073444,0.006275311,0.02472996
511687,37160874000.0,70317470000.0,1.5735881,0.027241837,0.026573054
511714,29949921000.0,91388320000.0,4.1889853,0.020997798,0.01925533
511748,32695642000.0,60657900000.0,1.704984,0.007987762,0.022244591
511787,26272215000.0,71031595000.0,3.921029,0.021190725,0.023385119
511826,27641506000.0,77859906000.0,4.026344,0.014599411,0.024161188
511858,45197242000.0,67916538000.0,1.9329615,0.020420792,0.020253945
511875,39427920000.0,48210792000.0,0.086704016,0.008135296,0.024486275
511944,38216385000.0,63348257000.0,0.0600521,0.007475942,0.023254285
511980,32821903000.0,21967292000.0,0.09431293,0.009259057,0.020321418
512154,52787634000.0,67010994000.0,2.906814,0.024780117,0.022208491
512306,36990906000.0,59582677000.0,0.02940336,0.015415428,0.020575106
512414,27429710000.0,102646980000.0,2.6014235,0.018490575,0.022105867
512459,30411880000.0,110427824000.0,2.6179492,0.019287128,0.017899053
512600,33168482000.0,49283527000.0,0.61510617,0.012323906,0.023744993
512842,27594484000.0,99398360000.0,2.406367,0.024877263,0.021833658
512934,31716366000.0,96888955000.0,6.1658316,0.019802697,0.021166233
513026,26986095000.0,105767660000.0,1.5636123,0.016711675,0.01900734
513052,25855918000.0,102286130000.0,3.3138409,0.014676328,0.014844724
513137,35872604000.0,89966830000.0,1.9396344,0.02266346,0.024391662
513186,36057686000.0,78208960000.0,1.2222698,0.026055943,0.021531966
513402,29280788000.0,98541355000.0,3.731107,0.019258823,0.0186483
513437,28864758000.0,91261440000.0,2.6429994,0.016684571,0.022182064
513468,26629065000.0,91360630000.0,2.5120103,0.021359947,0.020627942
513504,51400688000.0,31762596000.0,0.009875572,0.016346991,0.024924748
513624,35174580000.0,75084956000.0,5.15856,0.019585002,0.022728665
513646,36483154000.0,77766110000.0,4.46059,0.02796303,0.022559773
513718,37858840000.0,74713750000.0,3.6686575,0.034282744,0.024213674
513760,32338674000.0,107839070000.0,2.0378644,0.019037338,0.02145438
513820,26140414000.0,74819180000.0,1.5843261,0.018184643,0.021407438
513925,32000594000.0,84983914000.0,2.478546,0.022041388,0.023432072
513954,31564452000.0,91058210000.0,3.1274905,0.024192022,0.022102114
514017,33883380000.0,70318840000.0,0.748317,0.028242296,0.022272713
514127,32878970000.0,78575845000.0,2.8702319,0.027028743,0.021720402
514178,38990040000.0,73576900000.0,4.3703647,0.024729246,0.022543387
514249,30747785000.0,34623623000.0,0.21049422,0.011514377,0.022095202
514333,29645548000.0,81804420000.0,2.7997653,0.018759882,0.021436706
514475,25919435000.0,86109086000.0,3.8037298,0.020599598,0.022235913
514538,27529730000.0,26236916000.0,0.06062465,0.009017022,0.022920694
514671,27090956000.0,86169670000.0,3.9810598,0.025300121,0.020699212
514699,25234176000.0,88081695000.0,2.6399183,0.024942648,0.023841036
514885,44906760000.0,38763880000.0,0.03911624,0.0075544002,0.02289251
514961,27725935000.0,100049805000.0,4.3381534,0.017809493,0.020516763
514988,35270050000.0,39737893000.0,0.30192357,0.013024783,0.021849236
515252,42864470000.0,62578536000.0,2.587112,0.01765457,0.018314736
515265,26376790000.0,88291020000.0,2.8977292,0.021229547,0.02469305
515437,32953862000.0,64695970000.0,0.7107598,0.017669452,0.02502163
515473,27484248000.0,75201580000.0,2.0892816,0.0108932685,0.023302339
515543,33870313000.0,48816255000.0,0.80490565,0.014623142,0.019894356
515620,26339402000.0,85616525000.0,3.9107509,0.023348331,0.02268702
515751,32123927000.0,79940120000.0,5.8318095,0.021447482,0.020393264
515936,25465938000.0,108670450000.0,7.0696254,0.02035687,0.020198891
515981,25185219000.0,91259314000.0,0.86686975,0.020093204,0.024448501
516068,27297060000.0,79245120000.0,2.3715727,0.0138559835,0.021871228
516104,34983875000.0,70384026000.0,1.3370038,0.019820549,0.019545574
516225,33305127000.0,80565390000.0,1.7995149,0.018150207,0.024592396
516303,32133214000.0,77559914000.0,3.1992733,0.01811556,0.024159892
516398,47040630000.0,72090030000.0,1.9695481,0.024604829,0.021470774
516572,30449125000.0,74304110000.0,0.1594416,0.019026943,0.023728658
516638,29065740000.0,18101584000.0,0.007989416,0.006927657,0.020447433
516793,27534553000.0,84034175000.0,1.1137301,0.029824281,0.024760608
516889,34360610000.0,71022950000.0,4.644667,0.030179989,0.024951095
516966,25567056000.0,86708314000.0,2.454069,0.02369076,0.024293201
517199,35268022000.0,58698433000.0,2.5617704,0.021700565,0.025558932
517366,39623060000.0,70438445000.0,2.7027807,0.023093425,0.022839209
517503,31933270000.0,92026110000.0,4.4047112,0.016516263,0.018605135
517644,31804752000.0,78416500000.0,0.46640477,0.010428413,0.023467539
517681,29795824000.0,60261196000.0,1.6570303,0.01182911,0.02224394
517751,28206127000.0,77072470000.0,2.6179364,0.026790466,0.025333676
517908,25784898000.0,103285060000.0,1.6295652,0.015513258,0.017607527
518008,27387808000.0,35390290000.0,0.0011560472,0.008346981,0.024374088
518056,29838060000.0,67486170000.0,1.0297127,0.02217028,0.026094383
518236,29270084000.0,78162850000.0,3.6463814,0.018745633,0.017599458
518272,25416366000.0,86613975000.0,2.0179095,0.021624237,0.018435039
518340,31573512000.0,20443154000.0,0.0036402128,0.007553116,0.025356416
518460,28945350000.0,92476840000.0,1.8252517,0.027702482,0.019369531
518479,26479962000.0,82640265000.0,2.7607548,0.023226246,0.022025287
518557,29314867000.0,80231920000.0,2.4042099,0.023054505,0.023281494
518640,30197900000.0,89986800000.0,3.2278519,0.018176368,0.021322057
518713,30428215000.0,59728785000.0,0.66625416,0.012316765,0.017771853
518742,29484660000.0,66472174000.0,4.999278,0.021873355,0.01950269
518971,30253322000.0,77750256000.0,1.3517579,0.031202389,0.023556514
519044,28627022000.0,72078025000.0,2.5178514,0.022040205,0.022306446
519331,27575755000.0,77828390000.0,2.6380925,0.0214621,0.020975169
519393,26690957000.0,54983946000.0,0.00424075,0.008834849,0.024457134
519428,34578215000.0,69496010000.0,3.1758652,0.020951333,0.02636783
519446,25647194000.0,77178765000.0,0.83375764,0.012596705,0.023361867
519487,28558529000.0,69624720000.0,1.312416,0.030859593,0.024829486
519529,27932846000.0,78277090000.0,3.1499715,0.02215567,0.021794166
519776,31257051000.0,63757095000.0,0.5485268,0.031389587,0.025892608
519887,28457658000.0,54887810000.0,1.5660055,0.008712796,0.02207861
519909,33466495000.0,69523920000.0,2.559643,0.022710644,0.020121451
519933,29025542000.0,68693148000.0,5.3448896,0.021832304,0.016515361
520009,29707452000.0,68635530000.0,0.5316299,0.021035353,0.02426992
520040,25862926000.0,89689920000.0,3.1572628,0.02226695,0.020416202
520067,38855803000.0,58664456000.0,3.0075853,0.011515029,0.022233352
520132,26107580000.0,78646290000.0,3.6293607,0.01785495,0.02029928
520196,27885367000.0,71930440000.0,0.5196771,0.029870603,0.020864753
520426,33320800000.0,61577617000.0,1.8886085,0.029393598,0.020836236
520484,35456692000.0,60527297000.0,2.26195,0.021381177,0.021309951
520617,26755391000.0,71485194000.0,5.0892315,0.022566017,0.023603251
520649,33381595000.0,67859320000.0,4.071219,0.025192,0.02142767
520839,38900343000.0,62325210000.0,3.7356303,0.024787068,0.021816842
521093,30494667000.0,81523420000.0,3.6559238,0.025082687,0.019867895
521153,44886348000.0,34465160000.0,1.8256251,0.026803555,0.021757254
521231,27054119000.0,60676200000.0,1.3895886,0.012306429,0.02092403
521361,29041826000.0,93380510000.0,4.593571,0.018522238,0.020432932
521616,32112613000.0,75607690000.0,2.3395817,0.02285611,0.024731044
521838,40270140000.0,44194992000.0,0.13281743,0.012289519,0.02338074
521863,26077368000.0,82995370000.0,3.7595763,0.01678495,0.02468149
521889,28034441000.0,79354340000.0,4.046019,0.022174845,0.024615387
521910,27314217000.0,55284980000.0,0.12181756,0.017264318,0.019133488
522056,32753867000.0,63814270000.0,0.9822882,0.018434808,0.019488573
522076,26422465000.0,71076910000.0,2.893988,0.019312676,0.022585697
522118,30879306000.0,73976690000.0,2.31586,0.022294497,0.023036782
522299,27904786000.0,78567620000.0,1.0616045,0.033096746,0.024583027
522317,28700688000.0,72652200000.0,3.5420487,0.027626654,0.020770062
522345,33498590000.0,92643615000.0,4.4112854,0.022340784,0.022603389
522581,30415372000.0,65180970000.0,2.7328937,0.031089656,0.023672296
